,county_name,fips,population,Date,dailycases_p100k_7d_avg,R_mean,R_low,R_high
0,Adams,42001,103009,2020-11-18,25.57142857142857,1.1200690889554,0.9863759965364979,1.2608353345746102
1,Allegheny,42003,1216045,2020-11-18,442.1428571428572,1.24182178862221,1.20534109188127,1.27875854566224
2,Armstrong,42005,64735,2020-11-18,40.0,1.12890353085333,1.02046184528817,1.24191229354461
3,Beaver,42007,163929,2020-11-18,53.57142857142857,1.2024042582794099,1.10225822885958,1.30618585062529
4,Bedford,42009,47888,2020-11-18,42.714285714285715,1.1557161245272,1.04819614435828,1.26761558987165
5,Berks,42011,421164,2020-11-18,160.14285714285714,1.13500842383076,1.07985418247693,1.19131282137415
6,Blair,42013,121829,2020-11-18,96.0,1.1365185749930502,1.06543100686184,1.2095261292466999
7,Bradford,42015,60323,2020-11-18,38.42857142857143,1.08614392896036,0.9797526537598441,1.19710827610551
8,Bucks,42017,628270,2020-11-18,252.14285714285717,1.1218808109669598,1.07833338838704,1.16615052795127
9,Butler,42019,187853,2020-11-18,93.14285714285714,1.12884075747192,1.0571754083434,1.20247152512882
10,Cambria,42021,130192,2020-11-18,107.14285714285714,1.33600262242817,1.25683768976227,1.4171901439857
11,Cameron,42023,4447,2020-11-18,0.14285714285714285,1.0176015538936198,0.18080821274047099,2.4136819526875297
12,Carbon,42025,64182,2020-11-18,25.142857142857146,1.14408215571954,1.0064027194932599,1.28910880242577
13,Centre,42027,162385,2020-11-18,80.14285714285714,1.1880447147288602,1.10683265980258,1.27166017036765
14,Chester,42029,524989,2020-11-18,157.28571428571428,1.34527848613318,1.2793222434546,1.41262270116431
15,Clarion,42031,38438,2020-11-18,26.285714285714285,1.1991588218948799,1.05791956497455,1.34776607307725
16,Clearfield,42033,79255,2020-11-18,43.57142857142857,1.35785441853405,1.23274739712845,1.4880060368004098
17,Clinton,42035,38632,2020-11-18,14.714285714285715,1.53544515420464,1.29646439090579,1.7912041327183301
18,Columbia,42037,64964,2020-11-18,15.714285714285715,1.32692036695394,1.12677344069038,1.54065296219008
19,Crawford,42039,84629,2020-11-18,61.14285714285714,1.34402890915084,1.23910438761099,1.45251521860268
20,Cumberland,42041,253370,2020-11-18,100.28571428571428,1.27165245219807,1.19380485432656,1.35155665661972
21,Dauphin,42043,278299,2020-11-18,92.28571428571428,1.113073271561,1.04208665903005,1.1860158202946398
22,Delaware,42045,566747,2020-11-18,243.14285714285717,1.1897694471108202,1.14274762394308,1.2375856093081001
