,county_name,fips,population,Date,dailycases_p100k_7d_avg,R_mean,R_low,R_high
0,Adams,42001,103009,2020-11-11,24.714285714285715,1.22563994871534,1.07691556314355,1.3823709668201203
1,Allegheny,42003,1216045,2020-11-11,275.57142857142856,1.3045596812924098,1.2561028199635602,1.3537850817848
2,Armstrong,42005,64735,2020-11-11,29.42857142857143,1.2932251967455402,1.1490129465573,1.4445391361573898
3,Beaver,42007,163929,2020-11-11,31.714285714285715,1.4739839109336001,1.31547187326402,1.6400096495096899
4,Bedford,42009,47888,2020-11-11,30.714285714285715,1.3041382302655902,1.1616937670112,1.45344598545562
5,Berks,42011,421164,2020-11-11,113.57142857142857,1.1170309447299198,1.0527152193112599,1.18294216038318
6,Blair,42013,121829,2020-11-11,60.28571428571429,1.0408985448632702,0.959074409587907,1.12552026966695
7,Bradford,42015,60323,2020-11-11,32.857142857142854,1.08209765403357,0.9677123269184649,1.20180803690891
8,Bucks,42017,628270,2020-11-11,164.42857142857142,1.3813942466415603,1.31513778819607,1.44901408315143
9,Butler,42019,187853,2020-11-11,78.14285714285714,1.3669546365078402,1.2723449197666699,1.4644003268858898
10,Cambria,42021,130192,2020-11-11,58.0,1.1785421078104,1.08412695603458,1.27624929476494
11,Cameron,42023,4447,2020-11-11,0.2857142857142857,1.09644435881981,0.298851058166042,2.30099580033176
12,Carbon,42025,64182,2020-11-11,18.428571428571427,1.38226203841563,1.18907773738457,1.5875310797101998
13,Centre,42027,162385,2020-11-11,57.42857142857143,1.21560829446891,1.11775033211397,1.31689552782876
14,Chester,42029,524989,2020-11-11,76.28571428571429,0.9856457228382599,0.9166161893103921,1.05676982532056
15,Clarion,42031,38438,2020-11-11,15.571428571428573,1.27443875438744,1.08136777108906,1.48067663634298
16,Clearfield,42033,79255,2020-11-11,18.714285714285715,1.42726854217236,1.22926120610334,1.63756511212469
17,Clinton,42035,38632,2020-11-11,7.428571428571429,1.1998402830047,0.9422171623830329,1.4831775655590302
18,Columbia,42037,64964,2020-11-11,10.0,1.31847395834227,1.07207827337704,1.58596816198477
19,Crawford,42039,84629,2020-11-11,23.285714285714285,1.21688383195928,1.06491609631126,1.3772855606519399
20,Cumberland,42041,253370,2020-11-11,65.0,1.4800543970128,1.3679246074875102,1.59587424137254
