,county_name,fips,population,Date,dailycases_p100k_7d_avg,R_mean,R_low,R_high
0,Adams,42001,103009,2020-10-28,14.0,1.1918893159706299,1.0019313187335,1.3955288228921798
1,Allegheny,42003,1216045,2020-10-28,129.14285714285714,1.10809509851443,1.04821206273844,1.1693702458030601
2,Armstrong,42005,64735,2020-10-28,15.571428571428573,1.33564724259917,1.1333034849406598,1.55179027607575
3,Beaver,42007,163929,2020-10-28,15.142857142857142,1.13764616360998,0.9629875393773409,1.3243877830716202
4,Bedford,42009,47888,2020-10-28,7.142857142857142,1.10235371241831,0.861321688914915,1.3679360995596002
5,Berks,42011,421164,2020-10-28,108.14285714285714,1.20515137436958,1.13406623499545,1.2780441578433301
6,Blair,42013,121829,2020-10-28,22.857142857142854,1.10427950840182,0.9651329338249249,1.25122220127733
7,Bradford,42015,60323,2020-10-28,30.714285714285715,1.24314993268307,1.1073669145978702,1.38547527941856
8,Bucks,42017,628270,2020-10-28,66.0,1.1920003854636,1.10236745278637,1.2845602739792
9,Butler,42019,187853,2020-10-28,34.0,1.22838081497709,1.10067163328097,1.36193262450874
10,Cambria,42021,130192,2020-10-28,25.285714285714285,1.22586664836676,1.0787485875837899,1.3808129199535901
11,Cameron,42023,4447,2020-10-28,0.14285714285714285,3.56522695695481,0.633472218703527,8.45647683055376
12,Carbon,42025,64182,2020-10-28,5.285714285714286,1.2350301220697801,0.9249695820363371,1.58199185303722
13,Centre,42027,162385,2020-10-28,51.42857142857143,1.09262660537466,0.9997882578400309,1.1889058443713998
14,Chester,42029,524989,2020-10-28,51.85714285714285,1.2043413538141299,1.1024253078217299,1.3100188486271798
15,Clarion,42031,38438,2020-10-28,4.857142857142857,1.14904464674733,0.8492962924104629,1.4860631421346497
16,Clearfield,42033,79255,2020-10-28,8.857142857142858,1.2204668755731498,0.979029379459945,1.48391242624029
17,Clinton,42035,38632,2020-10-28,3.1428571428571432,1.36194382993529,0.930829252670494,1.8602263881846397
18,Columbia,42037,64964,2020-10-28,3.7142857142857135,1.01040179000808,0.7131980547901371,1.35006923648148
19,Crawford,42039,84629,2020-10-28,15.142857142857142,1.4184607491748702,1.20068969618531,1.6512973427631201
