,county_name,fips,population,Date,dailycases_p100k_7d_avg,R_mean,R_low,R_high
0,Adams,42001,103009,2020-10-24,12.142857142857142,1.0834540264697,0.89870686442463,1.28251677452155
1,Allegheny,42003,1216045,2020-10-24,122.71428571428572,1.05244010985836,0.994113624381917,1.1121579669889399
2,Armstrong,42005,64735,2020-10-24,10.0,1.10967461720161,0.902299237760904,1.33480726100737
3,Beaver,42007,163929,2020-10-24,14.571428571428573,1.0782216294214,0.909622250368399,1.2587173492497
4,Bedford,42009,47888,2020-10-24,7.0,1.1611077412039,0.90484505270981,1.44374590431042
5,Berks,42011,421164,2020-10-24,86.14285714285714,1.0852705768386999,1.01367119274351,1.15891279793084
6,Blair,42013,121829,2020-10-24,20.285714285714285,1.04120895975369,0.902248415486384,1.18844527907633
7,Bradford,42015,60323,2020-10-24,24.714285714285715,1.16179219117825,1.02081536517303,1.31035855696978
8,Bucks,42017,628270,2020-10-24,54.42857142857143,1.29481304394993,1.18780489029816,1.40567468276703
9,Butler,42019,187853,2020-10-24,27.285714285714285,1.1927311733803798,1.05476416322164,1.3377595750508
10,Cambria,42021,130192,2020-10-24,19.571428571428573,1.0138945997248299,0.8762277740999691,1.15991196524405
11,Cameron,42023,4447,2020-10-24,0.0,4.99934737175505,0.256432996485059,14.9767062682739
12,Carbon,42025,64182,2020-10-24,4.142857142857143,1.00336155635919,0.7222189535061858,1.32246304835398
13,Centre,42027,162385,2020-10-24,43.14285714285715,1.13442027766843,1.02939425515092,1.24370253198757
14,Chester,42029,524989,2020-10-24,36.857142857142854,1.01016509121849,0.9091843497945191,1.11557960412035
15,Clarion,42031,38438,2020-10-24,3.7142857142857135,1.14608129555379,0.808968232938093,1.5313602122791499
16,Clearfield,42033,79255,2020-10-24,6.428571428571429,1.2788740914190502,0.985310925468149,1.60401100513255
17,Clinton,42035,38632,2020-10-24,2.2857142857142856,1.2295615273043101,0.783457825908083,1.7576353250216397
18,Columbia,42037,64964,2020-10-24,3.2857142857142856,0.9097136677218441,0.62728694610249,1.23514040015665
19,Crawford,42039,84629,2020-10-24,10.0,1.31833920501134,1.07196870267415,1.58580606967249
20,Cumberland,42041,253370,2020-10-24,25.0,0.9398270277038109,0.826415935066372,1.05930790160851
21,Dauphin,42043,278299,2020-10-24,34.42857142857143,1.10029159966997,0.986593646479862,1.2191580794295702
22,Delaware,42045,566747,2020-10-24,82.85714285714286,1.15954977998848,1.08157284179539,1.23979576965766
23,Elk,42047,29910,2020-10-24,7.0,1.4582717391175402,1.1364233669469,1.8132458995920802
24,Erie,42049,269728,2020-10-24,17.714285714285715,1.19349121940542,1.02349782780732,1.37433617240825
25,Fayette,42051,129274,2020-10-24,10.142857142857142,1.25067411589812,1.01850280644803,1.50258124065612
26,Forest,42053,7247,2020-10-24,0.0,0.730929963172275,0.037491805777677,2.18967048038281
27,Franklin,42055,155027,2020-10-24,16.714285714285715,1.2365252900201202,1.05543324247327,1.42952681726875
28,Fulton,42057,14530,2020-10-24,0.8571428571428571,1.8927230031101598,0.8883132260754051,3.2020535233239595
29,Greene,42059,36233,2020-10-24,1.5714285714285714,1.0786139420490302,0.622379346238602,1.63657322675675
30,Huntingdon,42061,45144,2020-10-24,25.57142857142857,1.08998400824994,0.959881915274595,1.22696926937291
31,Indiana,42063,84073,2020-10-24,16.0,1.26221694085929,1.0734613827500001,1.4636670832077
32,Jefferson,42065,43425,2020-10-24,2.7142857142857144,1.59742821317893,1.0586677209528002,2.2267541981011703
33,Juniata,42067,24763,2020-10-24,2.2857142857142856,1.2818616351431102,0.8167826558350341,1.83239735603723
34,Lackawanna,42069,209674,2020-10-24,46.57142857142857,1.00459186286715,0.914993169214234,1.09768309763257
35,Lancaster,42071,545724,2020-10-24,55.28571428571429,1.03333219380251,0.9485844013517081,1.12110773041831
36,Lawrence,42073,85512,2020-10-24,16.714285714285715,1.1933611520527099,1.01859059440032,1.37962545797856
37,Lebanon,42075,141793,2020-10-24,36.57142857142857,1.0393513599361899,0.9350588055812171,1.14824128231048
38,Lehigh,42077,369318,2020-10-24,38.142857142857146,1.3138244570962299,1.1846626092159098,1.4485592699808298
39,Luzerne,42079,317417,2020-10-24,56.714285714285715,1.12740332539328,1.03608802974818,1.22193901278286
40,Lycoming,42081,113299,2020-10-24,7.857142857142858,1.0368039545966,0.819911809176135,1.27472698470789
41,McKean,42083,40625,2020-10-24,3.571428571428572,1.26197787252082,0.8842847192894601,1.6947430988310501
42,Mercer,42085,109424,2020-10-24,14.571428571428573,1.23343180578867,1.04056251909871,1.43990991341522
43,Mifflin,42087,46138,2020-10-24,6.7142857142857135,1.0715868441668799,0.8304857769800429,1.33804293281533
44,Monroe,42089,170271,2020-10-24,10.0,1.2126721327043999,0.9860486344658549,1.45870108486137
45,Montgomery,42091,830915,2020-10-24,58.42857142857143,1.16650615260925,1.0733915933053801,1.26285528801013
46,Montour,42093,18230,2020-10-24,3.0,0.7404234479959549,0.501257874711643,1.0177606041169498
47,Northampton,42095,305285,2020-10-24,30.0,0.998969353015468,0.888604511355624,1.11471602151401
48,Northumberland,42097,90843,2020-10-24,22.428571428571423,1.77232546355196,1.5469533385114398,2.01044755055123
49,Perry,42099,46272,2020-10-24,6.2857142857142865,1.02390503592698,0.7864276740703019,1.28722235433646
50,Philadelphia,42101,1584064,2020-10-24,256.14285714285717,1.0825061736864698,1.04081357893104,1.12488483520576
51,Pike,42103,55809,2020-10-24,1.0,1.17101250501121,0.58269915785765,1.92457570999481
52,Potter,42105,16526,2020-10-24,1.1428571428571428,1.72957218236266,0.9023038826269878,2.7739742899502997
53,Schuylkill,42107,141359,2020-10-24,43.14285714285715,1.35370256757413,1.2283751213508798,1.48410897089244
54,Snyder,42109,40372,2020-10-24,4.285714285714286,1.1709142547445102,0.8477612511764979,1.5369385604880903
55,Somerset,42111,73447,2020-10-24,8.428571428571429,1.2212550663353898,0.9739981071578829,1.4916344000408501
56,Sullivan,42113,6066,2020-10-24,0.42857142857142855,2.43608495448314,0.8321169223389459,4.72214150248172
57,Susquehanna,42115,40328,2020-10-24,3.571428571428572,0.961262495285055,0.673569445483765,1.29090455191209
58,Tioga,42117,40591,2020-10-24,6.857142857142858,1.3801801521826398,1.07265056453948,1.71970073200467
59,Union,42119,44923,2020-10-24,6.0,1.13542144127048,0.8663962444532901,1.43443194454629
60,Venango,42121,50668,2020-10-24,7.142857142857142,1.14847133292201,0.8973555919475791,1.42516451653876
61,Warren,42123,39191,2020-10-24,0.42857142857142855,0.9757675978567649,0.333302304976022,1.89144170121683
62,Washington,42125,206865,2020-10-24,31.714285714285715,1.29695524587831,1.15748084777568,1.44304093310992
63,Wayne,42127,51361,2020-10-24,0.5714285714285714,0.453869000084344,0.17883796289435602,0.830899705574602
64,Westmoreland,42129,348899,2020-10-24,80.0,0.944533313659979,0.8799105049851049,1.01107030799648
65,Wyoming,42131,26794,2020-10-24,1.7142857142857142,0.9928311029836991,0.587265576673799,1.4848605809735802
66,York,42133,449058,2020-10-24,59.85714285714285,1.03036729767218,0.949087376124458,1.1144362823096299
