,county_name,fips,population,Date,dailycases_p100k_7d_avg,R_mean,R_low,R_high
24,Erie,42049,269728,2020-11-07,45.57142857142857,1.13831758436272,1.03571016548237,1.24496900667083
25,Fayette,42051,129274,2020-11-07,15.285714285714285,1.12642173801533,0.954259407626046,1.31043712863329
26,Forest,42053,7247,2020-11-07,0.14285714285714285,2.12400377364657,0.37739459486635296,5.037993069364839
27,Franklin,42055,155027,2020-11-07,41.857142857142854,1.17888377115931,1.06811876291522,1.29420720845082
28,Fulton,42057,14530,2020-11-07,3.7142857142857135,1.04603447214226,0.738349593352683,1.39768058123404
29,Greene,42059,36233,2020-11-07,9.571428571428571,1.31424430152025,1.0635332408217901,1.5869132808468798
30,Huntingdon,42061,45144,2020-11-07,25.0,1.07032608781708,0.9411673729477491,1.20639739941559
31,Indiana,42063,84073,2020-11-07,32.142857142857146,1.19720912019723,1.0692976775091299,1.33114239999944
32,Jefferson,42065,43425,2020-11-07,10.0,1.1890516108990299,0.966842302726697,1.4302883920540903
33,Juniata,42067,24763,2020-11-07,6.142857142857142,1.7077707513369,1.3074777192002,2.15214051820747
34,Lackawanna,42069,209674,2020-11-07,31.42857142857143,0.9445928913246899,0.8425643045432181,1.0514801488110601
35,Lancaster,42071,545724,2020-11-07,118.28571428571428,1.1953549486789399,1.1278960852241,1.26445321444333
36,Lawrence,42073,85512,2020-11-07,41.714285714285715,1.4189521021139397,1.28540842189693,1.55800121407433
37,Lebanon,42075,141793,2020-11-07,53.714285714285715,1.04806517354566,0.9608874352662429,1.1384034141277901
38,Lehigh,42077,369318,2020-11-07,89.7142857142857,1.24376570666903,1.16333335427299,1.3264461926028102
39,Luzerne,42079,317417,2020-11-07,71.42857142857143,1.08500235334156,1.00651924130495,1.1659476327573999
40,Lycoming,42081,113299,2020-11-07,12.428571428571427,1.28708417713638,1.07001989650954,1.52076832848122
41,McKean,42083,40625,2020-11-07,4.714285714285714,1.03642491585531,0.7623855300241171,1.3450686652229198
42,Mercer,42085,109424,2020-11-07,30.714285714285715,1.2389542156800601,1.10362947467208,1.38079920452665
43,Mifflin,42087,46138,2020-11-07,21.285714285714285,1.34380083473016,1.16856080210949,1.5292234554152098
44,Monroe,42089,170271,2020-11-07,24.714285714285715,1.2905801584835,1.1339756505260201,1.4556155282892702
45,Montgomery,42091,830915,2020-11-07,144.28571428571428,1.18961057016329,1.12874688896562,1.25181208450817
46,Montour,42093,18230,2020-11-07,3.4285714285714284,1.38928542479969,0.965949363359142,1.8756688768640102
47,Northampton,42095,305285,2020-11-07,62.28571428571429,1.17139075532094,1.0807699084401199,1.2650590627846101
48,Northumberland,42097,90843,2020-11-07,19.142857142857142,1.06303227830379,0.917150332544987,1.2178639494453503
49,Perry,42099,46272,2020-11-07,4.714285714285714,0.9609117568505708,0.70683867962433,1.2470679490731598
50,Philadelphia,42101,1584064,2020-11-07,452.8571428571428,1.13949500279405,1.1064160829373402,1.17298250566359
51,Pike,42103,55809,2020-11-07,5.428571428571429,1.4932493560824498,1.1228841659756201,1.9070886228448602
52,Potter,42105,16526,2020-11-07,1.8571428571428568,1.10896160664534,0.67044155379837,1.6371892549474099
53,Schuylkill,42107,141359,2020-11-07,38.42857142857143,0.984384832113952,0.8879611862377629,1.08495310609921
54,Snyder,42109,40372,2020-11-07,8.142857142857142,1.3206296557521202,1.04891878985229,1.61820577035844
55,Somerset,42111,73447,2020-11-07,14.0,1.2037217421835602,1.01187794568995,1.40938287091798
56,Sullivan,42113,6066,2020-11-07,0.2857142857142857,1.12910832315569,0.307754072922013,2.3695443264420604
57,Susquehanna,42115,40328,2020-11-07,5.571428571428571,1.1728005596284,0.8853394956380201,1.4935538010163798
58,Tioga,42117,40591,2020-11-07,13.142857142857142,1.34229839442172,1.1218456519600701,1.5791526520385102
59,Union,42119,44923,2020-11-07,8.428571428571429,1.1271499996718102,0.8989456800843709,1.37669497540883
60,Venango,42121,50668,2020-11-07,16.714285714285715,1.23495201525613,1.0540903775121802,1.42770797985053
61,Warren,42123,39191,2020-11-07,1.7142857142857142,1.1226252153319398,0.6640395758041451,1.6789783523539998
62,Washington,42125,206865,2020-11-07,45.42857142857143,1.0922719048406602,0.9936639816944229,1.19477241113245
63,Wayne,42127,51361,2020-11-07,2.8571428571428568,1.5264110526197099,1.0228425766003,2.1124088937848002
64,Westmoreland,42129,348899,2020-11-07,71.85714285714286,1.00410195320454,0.9316837296431171,1.0787851974574498
65,Wyoming,42131,26794,2020-11-07,8.285714285714286,1.00637540316413,0.80099198564195,1.23113546530437
66,York,42133,449058,2020-11-07,71.71428571428571,1.0924786128086998,1.01360943367725,1.1738170686724299
