,county_name,fips,population,Date,dailycases_p100k_7d_avg,R_mean,R_low,R_high
0,Adams,42001,103009,2020-11-09,23.285714285714285,1.24658274338372,1.09090612756008,1.41089918982319
1,Allegheny,42003,1216045,2020-11-09,228.0,1.2695472595276598,1.21774859524778,1.3222497829978799
2,Armstrong,42005,64735,2020-11-09,24.142857142857146,1.1321592431765801,0.9932173880944191,1.27867102437681
3,Beaver,42007,163929,2020-11-09,20.571428571428573,0.990257070211692,0.8589826394370229,1.12929377637928
4,Bedford,42009,47888,2020-11-09,26.42857142857143,1.2498711005179701,1.10304429375913,1.40433621707008
5,Berks,42011,421164,2020-11-09,101.71428571428572,1.02010304141189,0.9580882719790201,1.08374445698951
6,Blair,42013,121829,2020-11-09,60.57142857142857,1.0491246837914598,0.966844752993942,1.13421104576768
7,Bradford,42015,60323,2020-11-09,28.714285714285715,0.8718747643282859,0.773484130472144,0.9751717396368491
8,Bucks,42017,628270,2020-11-09,133.42857142857142,1.33590347241368,1.2648633299763798,1.4085680780290202
9,Butler,42019,187853,2020-11-09,59.14285714285714,1.1777075623153401,1.0842567641763599,1.27438465678605
10,Cambria,42021,130192,2020-11-09,54.85714285714285,1.29394511220315,1.18741838905248,1.4042927346670702
11,Cameron,42023,4447,2020-11-09,0.42857142857142855,1.0001198246165,0.341620528831933,1.93864640171316
12,Carbon,42025,64182,2020-11-09,14.142857142857142,1.2657804847041898,1.0650185510005798,1.4809268954826498
13,Centre,42027,162385,2020-11-09,51.714285714285715,1.19288229526899,1.09179967025438,1.2977008416898799
14,Chester,42029,524989,2020-11-09,81.0,1.30221844157708,1.21366599668207,1.3933774340840301
15,Clarion,42031,38438,2020-11-09,12.714285714285715,1.32467958797974,1.10366984518741,1.5624147759117701
16,Clearfield,42033,79255,2020-11-09,14.428571428571427,1.2470111480575,1.05110104270304,1.45681471585188
17,Clinton,42035,38632,2020-11-09,6.7142857142857135,1.22707222955784,0.950987817293767,1.53219063275298
18,Columbia,42037,64964,2020-11-09,8.142857142857142,1.22141663421983,0.9701181949769799,1.49663718128506
19,Crawford,42039,84629,2020-11-09,20.428571428571427,1.10170856422048,0.9551690851482231,1.25694389648312
20,Cumberland,42041,253370,2020-11-09,49.14285714285714,1.413976235016,1.29113320467969,1.54147862672822
21,Dauphin,42043,278299,2020-11-09,71.14285714285714,1.16245873614241,1.07820724140489,1.24935873974347
22,Delaware,42045,566747,2020-11-09,164.42857142857142,1.25610387836885,1.19585678046563,1.31759069800865
23,Elk,42047,29910,2020-11-09,10.0,1.04571411115275,0.8502916357484959,1.2578703404287601
24,Erie,42049,269728,2020-11-09,53.28571428571429,1.24064922155685,1.1370471202285801,1.34802257942023
25,Fayette,42051,129274,2020-11-09,15.857142857142858,1.09405723576105,0.9297461850537829,1.26946982244829
26,Forest,42053,7247,2020-11-09,0.2857142857142857,2.83380990689435,0.7723940412519971,5.947027445807709
27,Franklin,42055,155027,2020-11-09,47.85714285714285,1.22718517652096,1.11917995193672,1.33934254480633
28,Fulton,42057,14530,2020-11-09,3.1428571428571432,0.9219223288353571,0.6300937333155889,1.2592180428158
29,Greene,42059,36233,2020-11-09,9.571428571428571,1.1408324283978402,0.9232021842552741,1.3775232882890502
30,Huntingdon,42061,45144,2020-11-09,22.0,0.9335908336164151,0.8137647895754481,1.06026299733776
31,Indiana,42063,84073,2020-11-09,32.714285714285715,1.11789676689627,0.9994768655761421,1.2418418058964298
