,county_name,fips,population,Date,dailycases_p100k_7d_avg,R_mean,R_low,R_high
0,Adams,42001,103009,2020-11-10,21.857142857142854,1.09723965685314,0.955966644485693,1.24661107235034
1,Allegheny,42003,1216045,2020-11-10,251.85714285714286,1.2976110900493,1.2472141382828998,1.34884442286222
2,Armstrong,42005,64735,2020-11-10,24.857142857142854,1.1282680200636799,0.991739831871527,1.2721246432873898
3,Beaver,42007,163929,2020-11-10,24.285714285714285,1.19445935517386,1.0482888295350299,1.34856967277834
4,Bedford,42009,47888,2020-11-10,27.57142857142857,1.23332494781069,1.09137991425779,1.38249644801537
5,Berks,42011,421164,2020-11-10,105.0,1.0483195638729599,0.9855798376114491,1.11267869515923
6,Blair,42013,121829,2020-11-10,61.14285714285714,1.06195138316129,0.9790478533204241,1.14766917211067
7,Bradford,42015,60323,2020-11-10,28.42857142857143,0.9066721652892881,0.8038577496419929,1.01463974715487
8,Bucks,42017,628270,2020-11-10,142.42857142857142,1.29632361579387,1.22957450531462,1.36454955755238
9,Butler,42019,187853,2020-11-10,68.57142857142857,1.30866902243366,1.2120912605796799,1.40833998009228
10,Cambria,42021,130192,2020-11-10,58.28571428571429,1.2710020861426001,1.1694245748148502,1.37611254356321
11,Cameron,42023,4447,2020-11-10,0.14285714285714285,0.548847677049953,0.0975196698299614,1.30182951057918
12,Carbon,42025,64182,2020-11-10,16.857142857142858,1.41919402466126,1.2121944026723301,1.6397476718843702
13,Centre,42027,162385,2020-11-10,51.0,1.1104249304042901,1.0156874010808499,1.2086887010858502
14,Chester,42029,524989,2020-11-10,97.0,1.42369670129488,1.33509975849447,1.514674019978
15,Clarion,42031,38438,2020-11-10,16.428571428571427,1.5756432522777901,1.34297561795317,1.82374807628919
16,Clearfield,42033,79255,2020-11-10,15.285714285714285,1.24019090409967,1.05064009113898,1.4427919423758302
17,Clinton,42035,38632,2020-11-10,7.571428571428571,1.32337264328771,1.04172588400758,1.6328563454317297
18,Columbia,42037,64964,2020-11-10,9.0,1.28028733260126,1.02890495085023,1.5543960588483403
19,Crawford,42039,84629,2020-11-10,20.142857142857142,1.06194594916917,0.919735398438215,1.21265651550719
20,Cumberland,42041,253370,2020-11-10,55.14285714285714,1.4066780339887,1.29116442438455,1.52632396911228
21,Dauphin,42043,278299,2020-11-10,72.14285714285714,1.12980225501749,1.04847682889222,1.21366618018085
22,Delaware,42045,566747,2020-11-10,169.0,1.19728027859253,1.14062781419823,1.25508247286177
23,Elk,42047,29910,2020-11-10,10.0,1.05776254203014,0.8600884625194809,1.27236317713025
24,Erie,42049,269728,2020-11-10,56.42857142857143,1.22733205827609,1.12767679036566,1.3305108649929098
25,Fayette,42051,129274,2020-11-10,16.714285714285715,1.1329200774240702,0.9670012578224642,1.309750512643
26,Forest,42053,7247,2020-11-10,0.42857142857142855,2.7577075422963304,0.9419766369738092,5.3455792718638095
27,Franklin,42055,155027,2020-11-10,48.42857142857143,1.1685110885636,1.0662645150466301,1.27466477800997
28,Fulton,42057,14530,2020-11-10,4.0,1.22168261631807,0.873965508620442,1.61720874887674
29,Greene,42059,36233,2020-11-10,10.714285714285714,1.24942894843333,1.02339891349253,1.49413820382957
30,Huntingdon,42061,45144,2020-11-10,19.142857142857142,0.835554180395947,0.7208894876007691,0.9572534483489891
31,Indiana,42063,84073,2020-11-10,36.857142857142854,1.2312260748387,1.10814706233019,1.35970912981601
32,Jefferson,42065,43425,2020-11-10,11.857142857142858,1.22991892356256,1.01781947904689,1.45865585485127
33,Juniata,42067,24763,2020-11-10,8.571428571428571,1.42515467308747,1.13887107856593,1.73797918796417
34,Lackawanna,42069,209674,2020-11-10,30.142857142857146,0.9589544979505269,0.8532542384462299,1.0697966462200401
35,Lancaster,42071,545724,2020-11-10,129.28571428571428,1.10371265274227,1.04409898574985,1.16471139515612
36,Lawrence,42073,85512,2020-11-10,45.57142857142857,1.23108560104578,1.1201161161855602,1.3464286583245302
37,Lebanon,42075,141793,2020-11-10,57.28571428571429,1.04371977729256,0.959596508179267,1.13079473755774
38,Lehigh,42077,369318,2020-11-10,106.85714285714286,1.2168525112377,1.14465288476143,1.29089926271045
39,Luzerne,42079,317417,2020-11-10,87.42857142857143,1.23346732473249,1.15268170614079,1.31654065016431
40,Lycoming,42081,113299,2020-11-10,15.0,1.21379159659153,1.02659818545562,1.41399830494071
41,McKean,42083,40625,2020-11-10,6.7142857142857135,1.3096708872950902,1.0150022374239,1.63532791075053
42,Mercer,42085,109424,2020-11-10,41.285714285714285,1.3269681105175801,1.20145101955014,1.4576869927837102
43,Mifflin,42087,46138,2020-11-10,25.714285714285715,1.27629023934251,1.12436009116332,1.4362355504544198
44,Monroe,42089,170271,2020-11-10,26.714285714285715,1.14700560898549,1.0129618909747,1.28798444775918
45,Montgomery,42091,830915,2020-11-10,175.4285714285714,1.2289760376266499,1.1718874449216201,1.2872015870932199
46,Montour,42093,18230,2020-11-10,4.714285714285714,1.39049536164342,1.02283679894722,1.80458006313066
47,Northampton,42095,305285,2020-11-10,72.42857142857143,1.20389332003026,1.11740268627149,1.29307827616724
48,Northumberland,42097,90843,2020-11-10,23.57142857142857,1.19374827764479,1.04554439393,1.35012615639947
49,Perry,42099,46272,2020-11-10,7.2857142857142865,1.3848846460792898,1.08484095509026,1.7151784081097499
50,Philadelphia,42101,1584064,2020-11-10,608.7142857142858,1.2948038127446202,1.26235439379202,1.32759865890646
51,Pike,42103,55809,2020-11-10,6.7142857142857135,1.37437379273085,1.06514734977405,1.71611955710397
52,Potter,42105,16526,2020-11-10,2.2857142857142856,1.25725750837152,0.8011052820389519,1.7972262146223998
53,Schuylkill,42107,141359,2020-11-10,46.0,1.1767231774366202,1.0711375733955,1.2864504040349298
54,Snyder,42109,40372,2020-11-10,10.285714285714286,1.3528254433867999,1.10333845802368,1.62336799043676
55,Somerset,42111,73447,2020-11-10,27.714285714285715,2.01322190283788,1.78209651059394,2.25608296470781
56,Sullivan,42113,6066,2020-11-10,0.14285714285714285,1.1134538633754498,0.197839323491182,2.64103713766586
57,Susquehanna,42115,40328,2020-11-10,3.8571428571428568,0.8134936616718329,0.578180126414348,1.08177695890931
58,Tioga,42117,40591,2020-11-10,15.285714285714285,1.2199326904845,1.0334781434673899,1.41922429059394
59,Union,42119,44923,2020-11-10,15.571428571428573,1.46486531064631,1.24294567350996,1.7019192435856398
