,county_name,fips,population,Date,dailycases_p100k_7d_avg,R_mean,R_low,R_high
0,Adams,42001,103009,2020-11-08,22.428571428571423,1.31315467211076,1.14617153890712,1.48958453079438
1,Allegheny,42003,1216045,2020-11-08,206.57142857142856,1.22977551488279,1.1770866614023,1.28343066976093
2,Armstrong,42005,64735,2020-11-08,23.142857142857146,1.11170214887807,0.9724570368409309,1.2586995136563301
3,Beaver,42007,163929,2020-11-08,22.857142857142854,1.12948526822355,0.987162599992726,1.27978200524821
4,Bedford,42009,47888,2020-11-08,26.57142857142857,1.3840593825316798,1.2218924602808998,1.5546394576806
5,Berks,42011,421164,2020-11-08,101.0,1.01748154904363,0.955411058810396,1.08118596243269
6,Blair,42013,121829,2020-11-08,64.28571428571429,1.1411594132912901,1.05423474918201,1.23096074173044
7,Bradford,42015,60323,2020-11-08,33.142857142857146,1.00726847782504,0.901239991284869,1.11821124418934
8,Bucks,42017,628270,2020-11-08,118.14285714285714,1.27712984722023,1.20501311725949,1.3510002471825902
9,Butler,42019,187853,2020-11-08,59.42857142857143,1.2892525572332099,1.18719194316435,1.3948281047444901
10,Cambria,42021,130192,2020-11-08,50.14285714285714,1.27168942483843,1.16229051322362,1.3851955107485199
11,Cameron,42023,4447,2020-11-08,0.5714285714285714,1.22946291224021,0.484445165099051,2.25078243194719
12,Carbon,42025,64182,2020-11-08,13.285714285714285,1.2524305502033701,1.04779087670684,1.4722109377656498
13,Centre,42027,162385,2020-11-08,46.85714285714285,1.12471580525721,1.0247025676461101,1.22861543807331
14,Chester,42029,524989,2020-11-08,67.28571428571429,1.10627332774775,1.0238702894803,1.19134102831188
15,Clarion,42031,38438,2020-11-08,12.714285714285715,1.54290383719503,1.2854855276611599,1.8198028979377299
16,Clearfield,42033,79255,2020-11-08,13.714285714285715,1.2780893359719099,1.07238513812827,1.49876684438646
17,Clinton,42035,38632,2020-11-08,6.857142857142858,1.37856890404642,1.07139833219851,1.7176931211903
18,Columbia,42037,64964,2020-11-08,7.428571428571429,1.13534507741043,0.891570013372365,1.40345208594437
19,Crawford,42039,84629,2020-11-08,20.714285714285715,1.1740472452135802,1.0189257898094999,1.3383086319109598
20,Cumberland,42041,253370,2020-11-08,43.0,1.3952403719873703,1.26585812641976,1.5298747510234099
21,Dauphin,42043,278299,2020-11-08,67.57142857142857,1.1409983527003402,1.05618525498495,1.22854815941289
22,Delaware,42045,566747,2020-11-08,145.57142857142858,1.1648499264523602,1.10551363094816,1.22548465124521
23,Elk,42047,29910,2020-11-08,10.285714285714286,1.06853997279598,0.871480686355114,1.2822301626708799
24,Erie,42049,269728,2020-11-08,47.85714285714285,1.1594596376805602,1.05741497403895,1.2654272977235401
25,Fayette,42051,129274,2020-11-08,16.142857142857142,1.15919850960789,0.986583468000179,1.3433698222829598
26,Forest,42053,7247,2020-11-08,0.14285714285714285,1.9727204565247398,0.350514460808393,4.67915928920549
27,Franklin,42055,155027,2020-11-08,44.42857142857143,1.1997043883292,1.0902144980008,1.3135656310210402
28,Fulton,42057,14530,2020-11-08,3.571428571428572,1.0243824466631501,0.7177984368958341,1.3756699858597499
29,Greene,42059,36233,2020-11-08,10.0,1.27187384930481,1.03418676697302,1.52991374482256
30,Huntingdon,42061,45144,2020-11-08,23.142857142857146,0.966664431523502,0.845585869963061,1.0944838516822502
31,Indiana,42063,84073,2020-11-08,33.0,1.1730696192216699,1.04932895688444,1.3025581381826599
32,Jefferson,42065,43425,2020-11-08,10.571428571428571,1.20605074876708,0.9864833838213001,1.44388905523811
33,Juniata,42067,24763,2020-11-08,7.7142857142857135,1.7373982860542199,1.3708329567650102,2.13984571751866
34,Lackawanna,42069,209674,2020-11-08,29.285714285714285,0.8846965107841129,0.7858077994530909,0.9884670716764921
35,Lancaster,42071,545724,2020-11-08,133.14285714285714,1.2775481491508702,1.20953927791877,1.34711385321989
36,Lawrence,42073,85512,2020-11-08,44.57142857142857,1.35329708240684,1.22998306597947,1.4815263442966202
37,Lebanon,42075,141793,2020-11-08,58.14285714285714,1.12471759816617,1.03472292491768,1.2178462587841201
38,Lehigh,42077,369318,2020-11-08,97.28571428571428,1.26274167973948,1.1842747196763401,1.34331371307787
39,Luzerne,42079,317417,2020-11-08,71.57142857142857,1.05811482672106,0.981651650222042,1.1369743727847699
40,Lycoming,42081,113299,2020-11-08,13.285714285714285,1.25606913714417,1.05083494026794,1.4764880351994398
41,McKean,42083,40625,2020-11-08,4.428571428571429,0.96451841101692,0.7022131867018989,1.26103639895306
42,Mercer,42085,109424,2020-11-08,34.42857142857143,1.30401972167308,1.16926964876674,1.4448953167415801
43,Mifflin,42087,46138,2020-11-08,21.428571428571427,1.2328898979832,1.0726303034836702,1.40242981173978
44,Monroe,42089,170271,2020-11-08,25.42857142857143,1.23864306249333,1.09039589959519,1.39475584915748
45,Montgomery,42091,830915,2020-11-08,149.42857142857142,1.17145257072773,1.11254584424276,1.2316314144012
46,Montour,42093,18230,2020-11-08,3.4285714285714284,1.2273980267467401,0.8533914783531429,1.6571053270965501
47,Northampton,42095,305285,2020-11-08,62.714285714285715,1.1284603989251698,1.0414536824029301,1.21838287532346
48,Northumberland,42097,90843,2020-11-08,21.428571428571427,1.1702844993080102,1.0181627894822,1.33121527942708
49,Perry,42099,46272,2020-11-08,4.571428571428571,0.9658975734865419,0.706940111117266,1.25808023488606
50,Philadelphia,42101,1584064,2020-11-08,452.8571428571428,1.09809041123625,1.06621344414149,1.13036111510693
51,Pike,42103,55809,2020-11-08,5.571428571428571,1.35479943012566,1.0227292563180301,1.72532816587343
52,Potter,42105,16526,2020-11-08,2.2857142857142856,1.33485659981777,0.8505502379251451,1.9081526719706101
53,Schuylkill,42107,141359,2020-11-08,37.714285714285715,0.9667895204156801,0.871220265510817,1.0665061076095301
