,county_name,fips,population,Date,dailycases_p100k_7d_avg,R_mean,R_low,R_high
0,Adams,42001,103009,2020-10-20,12.142857142857142,1.33509892780584,1.1074420711829098,1.5803963331383701
1,Allegheny,42003,1216045,2020-10-20,120.14285714285714,1.13800480452896,1.0742740122960701,1.20327224913565
2,Armstrong,42005,64735,2020-10-20,9.142857142857142,1.15212125339027,0.9275660077945881,1.39681340134683
3,Beaver,42007,163929,2020-10-20,13.0,0.937742243152259,0.782930562226365,1.10413664866866
4,Bedford,42009,47888,2020-10-20,6.142857142857142,1.048291961293,0.802577501420676,1.3210623282098701
5,Berks,42011,421164,2020-10-20,79.57142857142857,1.1257155423274599,1.0484930570150301,1.2052316603728799
6,Blair,42013,121829,2020-10-20,20.285714285714285,1.1250801116845401,0.974926059321228,1.2841765668540401
7,Bradford,42015,60323,2020-10-20,17.571428571428573,0.978853446466631,0.8388897306894821,1.1277889187961798
8,Bucks,42017,628270,2020-10-20,39.857142857142854,1.00849168699052,0.9114476370990959,1.10963024584609
9,Butler,42019,187853,2020-10-20,20.0,1.00581428951659,0.870658937657604,1.14907744392083
10,Cambria,42021,130192,2020-10-20,19.714285714285715,1.15917681439483,1.00233259210078,1.32549947852128
11,Cameron,42023,4447,2020-10-20,0.0,4.998856722193559,0.25640782945266,14.975236413547599
12,Carbon,42025,64182,2020-10-20,4.142857142857143,0.9500737465951641,0.683862424936306,1.25222798812669
13,Centre,42027,162385,2020-10-20,28.42857142857143,0.676194511017749,0.599515700113682,0.756716544251305
14,Chester,42029,524989,2020-10-20,35.0,0.901084303688114,0.8087135469573721,0.9976190172920121
15,Clarion,42031,38438,2020-10-20,3.0,1.1992413939051298,0.81187217125841,1.6484359711277101
16,Clearfield,42033,79255,2020-10-20,4.142857142857143,1.16147055081974,0.836025698238922,1.53085582706996
17,Clinton,42035,38632,2020-10-20,2.0,1.14243943543837,0.704224839065869,1.6669323073353501
18,Columbia,42037,64964,2020-10-20,2.8571428571428568,0.746178532843344,0.5000115609929779,1.03264069427717
19,Crawford,42039,84629,2020-10-20,6.142857142857142,1.2671056609901898,0.970102350283365,1.5968123541946497
20,Cumberland,42041,253370,2020-10-20,32.857142857142854,1.6004321918209299,1.4312552611579699,1.7774849279901002
21,Dauphin,42043,278299,2020-10-20,30.57142857142857,1.01240514942978,0.9015748507562791,1.12858821061266
22,Delaware,42045,566747,2020-10-20,68.85714285714286,1.10999107137773,1.02824241257385,1.19435246434284
23,Elk,42047,29910,2020-10-20,4.142857142857143,1.5613508602481,1.12385926807493,2.05791103426992
24,Erie,42049,269728,2020-10-20,12.857142857142858,0.8892853712372909,0.7417013747318371,1.0479741999577699
25,Fayette,42051,129274,2020-10-20,7.571428571428571,0.9900839548502449,0.7793693547614481,1.22162482078442
26,Forest,42053,7247,2020-10-20,0.14285714285714285,1.04270543061616,0.185268688518729,2.47322664771659
27,Franklin,42055,155027,2020-10-20,12.714285714285715,0.9756316696716409,0.8128571343570091,1.15072456039517
28,Fulton,42057,14530,2020-10-20,0.5714285714285714,1.26533331003857,0.49857917484476594,2.31645050569528
29,Greene,42059,36233,2020-10-20,1.7142857142857142,1.2088142388781498,0.715020902299365,1.8078811266443797
30,Huntingdon,42061,45144,2020-10-20,18.0,0.995125866563524,0.8544692469911229,1.1446880267810602
31,Indiana,42063,84073,2020-10-20,11.857142857142858,1.02802949003918,0.8507458662118029,1.21921958096382
32,Jefferson,42065,43425,2020-10-20,1.4285714285714286,1.09315965033338,0.613064531943585,1.68567396805453
33,Juniata,42067,24763,2020-10-20,1.5714285714285714,1.25176173558929,0.722288689466201,1.8992891366231697
34,Lackawanna,42069,209674,2020-10-20,47.714285714285715,1.05073989297254,0.958128545229885,1.1469169978289
35,Lancaster,42071,545724,2020-10-20,50.57142857142857,0.9547832732221709,0.8729877238694341,1.03963643018844
36,Lawrence,42073,85512,2020-10-20,14.0,1.16989919284555,0.9834458832433041,1.36978159097325
37,Lebanon,42075,141793,2020-10-20,34.857142857142854,1.09381203715223,0.981461420758923,1.21123784147368
38,Lehigh,42077,369318,2020-10-20,23.857142857142854,1.00027354141263,0.8768095601017121,1.13050521950289
39,Luzerne,42079,317417,2020-10-20,46.14285714285714,1.14044211242746,1.03826678035254,1.2466189847801101
40,Lycoming,42081,113299,2020-10-20,7.571428571428571,0.9038061442078079,0.7114536176350971,1.11517009596295
41,McKean,42083,40625,2020-10-20,3.1428571428571432,1.2579890573347199,0.859780696067453,1.7182385859575098
