,county_name,fips,population,Date,dailycases_p100k_7d_avg,R_mean,R_low,R_high
0,Adams,42001,103009,2020-11-13,25.714285714285715,1.14206642688605,1.0061143400341899,1.2851907447942201
1,Allegheny,42003,1216045,2020-11-13,327.2857142857143,1.2961270649265502,1.251919349125,1.34097775596747
2,Armstrong,42005,64735,2020-11-13,33.857142857142854,1.27572626312102,1.14282310707067,1.4147227284808501
3,Beaver,42007,163929,2020-11-13,43.28571428571429,1.50677468593106,1.36750043563647,1.65168361168973
4,Bedford,42009,47888,2020-11-13,32.42857142857143,1.21396676396883,1.08482106606193,1.34916503843121
5,Berks,42011,421164,2020-11-13,124.42857142857143,1.1284396655878701,1.06632783308933,1.1920228157409198
6,Blair,42013,121829,2020-11-13,74.14285714285714,1.19775331044973,1.1126866248001,1.2854387239712999
7,Bradford,42015,60323,2020-11-13,33.285714285714285,1.06396476411227,0.952202012301423,1.18089622847443
8,Bucks,42017,628270,2020-11-13,209.7142857142857,1.39881924182704,1.33933412170099,1.45938703005617
9,Butler,42019,187853,2020-11-13,89.42857142857143,1.2569019496475,1.1754924271420601,1.3405905959279298
10,Cambria,42021,130192,2020-11-13,74.0,1.3541192931696102,1.25785606522047,1.45334882619647
11,Cameron,42023,4447,2020-11-13,0.2857142857142857,1.1744662508238302,0.320117002760453,2.46473237701352
12,Carbon,42025,64182,2020-11-13,21.571428571428577,1.2915004393413898,1.1241585354882702,1.46849990662762
13,Centre,42027,162385,2020-11-13,69.71428571428571,1.29162331168547,1.19707360286392,1.38917598697123
14,Chester,42029,524989,2020-11-13,108.28571428571428,1.31247575757446,1.23511050394727,1.39180704096635
15,Clarion,42031,38438,2020-11-13,19.571428571428573,1.36345800826096,1.1783273882527099,1.55981820824268
16,Clearfield,42033,79255,2020-11-13,27.285714285714285,1.58648829908479,1.40297414923978,1.7793950222594601
17,Clinton,42035,38632,2020-11-13,9.285714285714286,1.2822425545574199,1.03413480329581,1.55242220126594
18,Columbia,42037,64964,2020-11-13,10.285714285714286,1.1526739242705901,0.9400987218461079,1.38318950254766
19,Crawford,42039,84629,2020-11-13,38.0,1.5910449184495,1.4343435269886202,1.7545204569324198
20,Cumberland,42041,253370,2020-11-13,79.14285714285714,1.4144663761993101,1.3171781165953702,1.5146521717449701
21,Dauphin,42043,278299,2020-11-13,79.57142857142857,1.1210849771493603,1.04418014202297,1.20027401028435
22,Delaware,42045,566747,2020-11-13,201.14285714285717,1.2059742030127099,1.15361953923998,1.25930202148391
23,Elk,42047,29910,2020-11-13,10.142857142857142,0.999042620470073,0.8135834105587679,1.2002668649269
24,Erie,42049,269728,2020-11-13,83.57142857142857,1.3701905618617498,1.27843660727975,1.4646028825068602
25,Fayette,42051,129274,2020-11-13,19.714285714285715,1.22876169856294,1.06250218525786,1.4050686404751798
26,Forest,42053,7247,2020-11-13,0.5714285714285714,1.50752286843714,0.5940091056182609,2.7598278518661297
27,Franklin,42055,155027,2020-11-13,64.28571428571429,1.3585732645298898,1.25508770124079,1.4654835546398701
28,Fulton,42057,14530,2020-11-13,3.7142857142857135,1.14004539757406,0.8047077587973841,1.52329522243297
29,Greene,42059,36233,2020-11-13,13.142857142857142,1.28996503945795,1.07810727980483,1.51758485412967
30,Huntingdon,42061,45144,2020-11-13,20.857142857142858,0.9984759116289429,0.866987435422537,1.1376846415111699
31,Indiana,42063,84073,2020-11-13,41.57142857142857,1.1487882889957801,1.04048988400331,1.26155917123801
32,Jefferson,42065,43425,2020-11-13,13.857142857142858,1.26571249276601,1.06300199580669,1.4831000757298702
33,Juniata,42067,24763,2020-11-13,15.142857142857142,1.41066777480667,1.1940931484613202,1.64222517219096
34,Lackawanna,42069,209674,2020-11-13,35.42857142857143,1.0646947966953,0.956196280355652,1.1780540581
35,Lancaster,42071,545724,2020-11-13,164.28571428571428,1.22097308043518,1.1623858103843798,1.2807664465106499
36,Lawrence,42073,85512,2020-11-13,43.57142857142857,1.0706575675910799,0.9720116616689352,1.17328109860374
37,Lebanon,42075,141793,2020-11-13,64.85714285714286,1.15288391256476,1.0654464529939,1.24320204574552
38,Lehigh,42077,369318,2020-11-13,148.85714285714286,1.3046359498622602,1.23890778103872,1.37178629695932
39,Luzerne,42079,317417,2020-11-13,116.0,1.2722866384998102,1.19979195154613,1.3465605757706398
40,Lycoming,42081,113299,2020-11-13,28.42857142857143,1.59849789821327,1.41723212916235,1.78884889749892
41,McKean,42083,40625,2020-11-13,8.714285714285714,1.36597509024753,1.09369033603233,1.66328871203107
42,Mercer,42085,109424,2020-11-13,59.0,1.37012904146017,1.26128076725839,1.4827398102248401
43,Mifflin,42087,46138,2020-11-13,38.285714285714285,1.4229486559620201,1.28331324989157,1.5685974752024499
44,Monroe,42089,170271,2020-11-13,38.285714285714285,1.38221535891772,1.2465771529215801,1.52369483825019
45,Montgomery,42091,830915,2020-11-13,236.42857142857144,1.3042506292284701,1.25198426357895,1.3574124793689901
46,Montour,42093,18230,2020-11-13,5.142857142857143,1.11390602018287,0.8307515777223979,1.4312407855498301
47,Northampton,42095,305285,2020-11-13,97.42857142857143,1.2914072489643,1.21121696605786,1.37374724071616
48,Northumberland,42097,90843,2020-11-13,27.0,1.1815015285904198,1.04413543141611,1.3259361433585501
49,Perry,42099,46272,2020-11-13,9.285714285714286,1.3506638798438,1.08931693207073,1.63526049425279
50,Philadelphia,42101,1584064,2020-11-13,721.1428571428571,1.29607542661527,1.2662197506080402,1.32622297418595
51,Pike,42103,55809,2020-11-13,7.0,1.14328931526073,0.890959248671478,1.42159009691736
52,Potter,42105,16526,2020-11-13,3.4285714285714284,1.53303424880404,1.06589576929703,2.06974360798676
53,Schuylkill,42107,141359,2020-11-13,56.57142857142857,1.2257706523936398,1.1263653044227901,1.3286861936304701
54,Snyder,42109,40372,2020-11-13,14.571428571428573,1.35455205524791,1.14274343522206,1.58130585204204
55,Somerset,42111,73447,2020-11-13,44.28571428571429,1.61335494452679,1.46588200624063,1.76672534893215
56,Sullivan,42113,6066,2020-11-13,1.2857142857142858,3.18291215141276,1.72685897196159,4.99883241905185
57,Susquehanna,42115,40328,2020-11-13,4.0,0.9386995115184341,0.6715254723837161,1.2426083847940201
58,Tioga,42117,40591,2020-11-13,22.57142857142857,1.4159251209868402,1.2364237480916498,1.60554850013594
59,Union,42119,44923,2020-11-13,21.714285714285715,1.42255904856042,1.2388206995118,1.61686548719625
60,Venango,42121,50668,2020-11-13,19.285714285714285,1.1875164487913799,1.02513212828432,1.35982504998712
61,Warren,42123,39191,2020-11-13,2.4285714285714284,1.3611994710659598,0.8798116191377421,1.9283076945206499
62,Washington,42125,206865,2020-11-13,68.28571428571429,1.23053442374289,1.13953662117549,1.32445288438365
63,Wayne,42127,51361,2020-11-13,4.714285714285714,1.2632268099657802,0.9292191130523499,1.63941137767058
64,Westmoreland,42129,348899,2020-11-13,122.57142857142857,1.2779247492063899,1.2070611417814399,1.35047979546307
65,Wyoming,42131,26794,2020-11-13,10.428571428571429,1.13242825979258,0.924938611035909,1.3573051748804599
66,York,42133,449058,2020-11-13,113.85714285714286,1.28582015993129,1.21187764705491,1.36159464731936
