,county_name,fips,population,Date,dailycases_p100k_7d_avg,R_mean,R_low,R_high
0,Adams,42001,103009,2020-11-14,23.285714285714285,1.00324543827259,0.8779574415473659,1.13548674050343
1,Allegheny,42003,1216045,2020-11-14,339.0,1.2408674535422801,1.19927652237838,1.28305268550745
2,Armstrong,42005,64735,2020-11-14,36.714285714285715,1.28218011444738,1.15376503627637,1.4162446884370101
3,Beaver,42007,163929,2020-11-14,42.0,1.26750849856176,1.1486142365949,1.3912872668515601
4,Bedford,42009,47888,2020-11-14,41.0,1.45803920455854,1.31965647677956,1.60217721403714
5,Berks,42011,421164,2020-11-14,130.42857142857142,1.1401815726262399,1.07886505721112,1.20291640615101
6,Blair,42013,121829,2020-11-14,86.85714285714286,1.3242248485456798,1.2372148807020802,1.4137069809953
7,Bradford,42015,60323,2020-11-14,32.142857142857146,1.00572109756801,0.8982684943748499,1.1182323730763202
8,Bucks,42017,628270,2020-11-14,222.14285714285717,1.32956462983945,1.27461353552753,1.38548725432829
9,Butler,42019,187853,2020-11-14,86.14285714285714,1.13708895372377,1.06207091630012,1.21424736741215
10,Cambria,42021,130192,2020-11-14,74.57142857142857,1.23341763806348,1.14606563059915,1.32345088163686
11,Cameron,42023,4447,2020-11-14,0.2857142857142857,1.20694327634983,0.32896906476109994,2.5328885937348598
12,Carbon,42025,64182,2020-11-14,22.142857142857146,1.23649277113475,1.07828355596534,1.4037112140595702
13,Centre,42027,162385,2020-11-14,62.714285714285715,1.06798674458919,0.98564267649032,1.15309031838361
14,Chester,42029,524989,2020-11-14,108.28571428571428,1.1976883495808601,1.12708935954473,1.27008142299758
15,Clarion,42031,38438,2020-11-14,20.0,1.2674025521427401,1.0970965228218001,1.44792502971383
16,Clearfield,42033,79255,2020-11-14,32.142857142857146,1.58329659394199,1.41413504303356,1.76042196172351
17,Clinton,42035,38632,2020-11-14,9.571428571428571,1.23213114631309,0.997084354590697,1.4877639397542302
18,Columbia,42037,64964,2020-11-14,12.142857142857142,1.32232783455184,1.09684866445482,1.56527880998826
19,Crawford,42039,84629,2020-11-14,42.142857142857146,1.4812855413176,1.34256855874317,1.6256915660829199
20,Cumberland,42041,253370,2020-11-14,82.42857142857143,1.3192265966201002,1.23028529472897,1.41076280930753
21,Dauphin,42043,278299,2020-11-14,83.57142857142857,1.1433884211668501,1.06682213018118,1.22217304955784
22,Delaware,42045,566747,2020-11-14,210.7142857142857,1.19654104634269,1.14577753947302,1.2482262686464198
23,Elk,42047,29910,2020-11-14,10.428571428571429,1.04396907661951,0.8526873992616201,1.25127982091367
24,Erie,42049,269728,2020-11-14,97.85714285714286,1.4493281120877501,1.35952598733776,1.54153227486334
25,Fayette,42051,129274,2020-11-14,21.857142857142854,1.27423934915533,1.1101770768814798,1.4477064072194197
26,Forest,42053,7247,2020-11-14,0.8571428571428571,2.02912420060236,0.9523305110060241,3.4328130873477405
27,Franklin,42055,155027,2020-11-14,65.85714285714286,1.25117615910405,1.1569934314344599,1.34843779780697
28,Fulton,42057,14530,2020-11-14,4.428571428571429,1.30046423037529,0.9467969931655841,1.70026068067554
29,Greene,42059,36233,2020-11-14,13.0,1.1811564255594098,0.986159545539809,1.39074261268922
30,Huntingdon,42061,45144,2020-11-14,22.857142857142854,1.0870682447963902,0.9500904040922241,1.23172069375925
31,Indiana,42063,84073,2020-11-14,43.57142857142857,1.16655802618175,1.0590762534966098,1.2783737060048401
32,Jefferson,42065,43425,2020-11-14,13.142857142857142,1.11622578688421,0.93290214070563,1.31318857189825
33,Juniata,42067,24763,2020-11-14,16.714285714285715,1.41388905986374,1.20682166955532,1.6345741927245399
34,Lackawanna,42069,209674,2020-11-14,36.42857142857143,1.07052538499848,0.9628999325646239,1.18290459086143
35,Lancaster,42071,545724,2020-11-14,183.28571428571428,1.2830072090581999,1.22468635305319,1.34246416702142
36,Lawrence,42073,85512,2020-11-14,40.857142857142854,0.9953942759849979,0.900760369983395,1.09397096456555
37,Lebanon,42075,141793,2020-11-14,61.42857142857143,1.0410512014492,0.959964772231885,1.12488370198222
38,Lehigh,42077,369318,2020-11-14,146.71428571428572,1.18700092847478,1.1267693892108501,1.24854529208404
39,Luzerne,42079,317417,2020-11-14,126.85714285714286,1.29069953992993,1.22033091317601,1.3627188679988602
40,Lycoming,42081,113299,2020-11-14,31.142857142857146,1.4809167014762898,1.32024750298898,1.6492727889425802
41,McKean,42083,40625,2020-11-14,10.0,1.4128947360694,1.14885374832376,1.69954518514671
42,Mercer,42085,109424,2020-11-14,62.28571428571429,1.31138540650625,1.20993432744922,1.41624815269237
43,Mifflin,42087,46138,2020-11-14,42.714285714285715,1.41159067061647,1.28026586023243,1.54826458038978
44,Monroe,42089,170271,2020-11-14,40.42857142857143,1.30988617728101,1.1847112421993,1.44030440309039
45,Montgomery,42091,830915,2020-11-14,248.57142857142856,1.26253329272204,1.2131786118476298,1.31271249532852
46,Montour,42093,18230,2020-11-14,4.714285714285714,1.01837930903938,0.7491113320513461,1.32164913921411
47,Northampton,42095,305285,2020-11-14,99.42857142857143,1.2175242284781,1.1426744721972,1.2943600003472702
48,Northumberland,42097,90843,2020-11-14,29.42857142857143,1.22628086630619,1.0895338221426198,1.36976197785051
49,Perry,42099,46272,2020-11-14,9.285714285714286,1.22737261342146,0.9898819311837329,1.4859906868080401
50,Philadelphia,42101,1584064,2020-11-14,721.1428571428571,1.18972527792251,1.16231942506407,1.21739905267023
51,Pike,42103,55809,2020-11-14,6.857142857142858,1.1003311916980902,0.855157112706522,1.3710096850895601
52,Potter,42105,16526,2020-11-14,3.4285714285714284,1.32430395601625,0.920768720648116,1.78793764727338
53,Schuylkill,42107,141359,2020-11-14,58.0,1.1752611433630902,1.08110883561653,1.27269632153278
54,Snyder,42109,40372,2020-11-14,16.571428571428573,1.4066787042811701,1.1998196001156498,1.62720184861707
55,Somerset,42111,73447,2020-11-14,42.285714285714285,1.30939485631205,1.18697701645906,1.43682464387155
56,Sullivan,42113,6066,2020-11-14,1.4285714285714286,2.09649095910942,1.17575163717249,3.23283084310208
57,Susquehanna,42115,40328,2020-11-14,4.571428571428571,1.09814490146716,0.803731886253535,1.4303321941164198
58,Tioga,42117,40591,2020-11-14,21.714285714285715,1.21444637619353,1.05758795095228,1.3803268368402402
59,Union,42119,44923,2020-11-14,25.857142857142854,1.51269753983906,1.3331070576385,1.7017356527884497
60,Venango,42121,50668,2020-11-14,18.571428571428573,1.0804998248305602,0.930048084838172,1.24032599945673
61,Warren,42123,39191,2020-11-14,3.571428571428572,1.79387702061489,1.2569935433539698,2.40904437949131
62,Washington,42125,206865,2020-11-14,67.71428571428571,1.1453630376536599,1.0603136777131899,1.2331537925090401
63,Wayne,42127,51361,2020-11-14,4.0,1.02088786996215,0.73032125905573,1.3514056538683603
64,Westmoreland,42129,348899,2020-11-14,133.85714285714286,1.28904429419161,1.22060443662364,1.3590466210368801
65,Wyoming,42131,26794,2020-11-14,11.857142857142858,1.24831668504474,1.0330445476662,1.48047518130282
66,York,42133,449058,2020-11-14,106.85714285714286,1.11052503609481,1.04463414787449,1.1781016491950702
