,county_name,fips,population,Date,dailycases_p100k_7d_avg,R_mean,R_low,R_high
0,Adams,42001,103009,2020-10-30,13.714285714285715,1.06153351425575,0.8906832505939609,1.2448200533350902
1,Allegheny,42003,1216045,2020-10-30,133.57142857142858,1.0775032700488199,1.02023448950904,1.1360808984830901
2,Armstrong,42005,64735,2020-10-30,16.714285714285715,1.18538324465466,1.0117810703726,1.3704023287282
3,Beaver,42007,163929,2020-10-30,12.571428571428573,0.9879402181871361,0.822226363611441,1.16626790494862
4,Bedford,42009,47888,2020-10-30,6.428571428571429,0.996412931048509,0.767688198414005,1.2497378106118
5,Berks,42011,421164,2020-10-30,111.85714285714286,1.13626687649856,1.07035119549526,1.20383036261328
6,Blair,42013,121829,2020-10-30,27.142857142857146,1.2297747364368798,1.08716089078409,1.3797073926523402
7,Bradford,42015,60323,2020-10-30,31.42857142857143,1.15106206243753,1.02673206100848,1.28131274310697
8,Bucks,42017,628270,2020-10-30,69.85714285714286,1.13723426422749,1.0540697785673199,1.2230373733573798
9,Butler,42019,187853,2020-10-30,34.142857142857146,1.11122194672029,0.9959284346040459,1.23177881887449
10,Cambria,42021,130192,2020-10-30,25.57142857142857,1.09312153704675,0.9626449440235609,1.23050111147914
11,Cameron,42023,4447,2020-10-30,0.14285714285714285,2.3038990143205496,0.409358517113055,5.464692393995151
12,Carbon,42025,64182,2020-10-30,6.142857142857142,1.25681556539731,0.9622242022909651,1.58384472862528
13,Centre,42027,162385,2020-10-30,45.42857142857143,0.953191079243458,0.8671390694195609,1.0426400230296
14,Chester,42029,524989,2020-10-30,52.14285714285714,1.07577105406775,0.9849794513517142,1.1699041921659399
15,Clarion,42031,38438,2020-10-30,4.714285714285714,1.13612358220317,0.8357230380514871,1.47445724901468
16,Clearfield,42033,79255,2020-10-30,8.714285714285714,1.15147451264417,0.9219469342140431,1.40210064791551
17,Clinton,42035,38632,2020-10-30,3.7142857142857135,1.28804335064632,0.909172985688178,1.7210457465126001
18,Columbia,42037,64964,2020-10-30,3.7142857142857135,1.04427825899386,0.737109959957708,1.3953339807353002
19,Crawford,42039,84629,2020-10-30,17.571428571428573,1.40814364234552,1.2067968347697,1.62239689878306
