"","Date","0.05","Mean","0.95"
"1","2020-03-19",0.576376101061567,2.11464643440009,4.43779251140347
"2","2020-03-20",0.496504632979985,1.82160875487462,3.82282426016194
"3","2020-03-21",0.462067519894928,1.69526361623646,3.55767662083104
"4","2020-03-22",0.440769194992823,1.61712292523629,3.39369073282854
"5","2020-03-23",0.426069569644636,1.56319197585739,3.28051135712147
"6","2020-03-24",0.693972657993888,2.03165721736513,3.9381930614862
"7","2020-03-25",1.38665471772831,2.95453586029667,4.99839751812816
"8","2020-03-26",2.08509615484145,3.52506327199251,5.27202208138857
"9","2020-03-27",2.13386992057958,3.18442222306731,4.40693993536566
"10","2020-03-28",1.5650577972435,2.25095855865386,3.03901044105926
"11","2020-03-29",1.48856259770296,2.05597880572044,2.69867165187725
"12","2020-03-30",1.41451988671317,1.8966466748074,2.4369722647842
"13","2020-03-31",1.4205400984954,1.84950022556763,2.32513558500629
"14","2020-04-01",1.29429119934564,1.66084958571825,2.06513547534372
"15","2020-04-02",1.20161613842377,1.52649170932136,1.88347680183412
"16","2020-04-03",1.21827429119668,1.52451785972785,1.85915280770655
"17","2020-04-04",1.26977974193628,1.5616131435067,1.87843583202243
"18","2020-04-05",1.28965318095477,1.56217673591351,1.85634740211296
"19","2020-04-06",1.18973635342562,1.43268308340252,1.69434228455878
"20","2020-04-07",1.09786829225911,1.3191358100356,1.55724580211543
"21","2020-04-08",1.06186252688829,1.27182843016371,1.49750359527578
"22","2020-04-09",1.04985023059527,1.25243099721808,1.46983723095366
"23","2020-04-10",1.1289167279372,1.33258978910263,1.55028536643345
"24","2020-04-11",1.07777519278389,1.26824693356581,1.47158773503694
"25","2020-04-12",0.882892586175403,1.05028181167381,1.22972705662405
"26","2020-04-13",0.873146986316135,1.04063345552742,1.22031134789007
"27","2020-04-14",1.12062030423801,1.31018961437596,1.51206516917118
"28","2020-04-15",1.02283654220868,1.19586429920817,1.38012447515029
"29","2020-04-16",0.911223288356736,1.07065312975925,1.24075651644678
"30","2020-04-17",0.796117383427889,0.945339227035569,1.10519770753218
"31","2020-04-18",0.71186166055989,0.856269946573363,1.01173508190917
"32","2020-04-19",0.778924682963734,0.934904249305134,1.10268794539573
"33","2020-04-20",0.741576141575693,0.896110310878059,1.06276643648079
"34","2020-04-21",0.51964726570848,0.652890710400035,0.798704843156981
"35","2020-04-22",0.491400560748633,0.630570939641484,0.784065232861709
"36","2020-04-23",0.584014957398734,0.745540942003671,0.923351796632807
"37","2020-04-24",0.583917275429713,0.751326723452249,0.936151062781351
"38","2020-04-25",0.679430132010076,0.865201435952502,1.06951514936691
"39","2020-04-26",0.635480132596899,0.817672684014468,1.01881794997283
"40","2020-04-27",0.664234452956786,0.854670886003254,1.06491760945739
"41","2020-04-28",0.687129121416665,0.884129470227924,1.10162292562563
"42","2020-04-29",0.769317696971902,0.979666259655806,1.21101036416105
"43","2020-04-30",0.747162190135665,0.953811192686548,1.18129431771873
"44","2020-05-01",0.654446378989131,0.849431886604273,1.06538876920395
"45","2020-05-02",0.721880084674382,0.931451474841732,1.16306211666994
"46","2020-05-03",0.891713657602236,1.12511462727808,1.38093780151949
"47","2020-05-04",0.846234408492874,1.06773144381518,1.31050710468715
"48","2020-05-05",0.727951212749179,0.931660879043231,1.15611943302192
"49","2020-05-06",0.683865940909144,0.884961508067363,1.1074413126743
"50","2020-05-07",0.629406777959722,0.827696677204052,1.04836494929235
"51","2020-05-08",0.63313480713057,0.838707478635459,1.06808845917822
"52","2020-05-09",0.552757925246679,0.751446694094554,0.975224916295855
"53","2020-05-10",0.477700192864878,0.67211939899245,0.893778665677321
"54","2020-05-11",0.487911555944602,0.69630694042078,0.935088805946403
"55","2020-05-12",0.633488631224251,0.88009063716101,1.15998798187071
"56","2020-05-13",0.822353542212506,1.10264558738559,1.41677242790529
"57","2020-05-14",0.75196596159877,1.0127045759915,1.30538000148375
"58","2020-05-15",0.76627572937813,1.02745414027916,1.32016008909633
"59","2020-05-16",0.687565612991549,0.934710988766053,1.2130646830226
"60","2020-05-17",0.585217106857888,0.818052382122939,1.08290111665486
"61","2020-05-18",0.627406297109027,0.877027021073749,1.16096910321633
"62","2020-05-19",0.653820123163709,0.913949887941107,1.2098459412215
"63","2020-05-20",0.427803190048068,0.645514047463057,0.899822040992484
"64","2020-05-21",0.487219152673091,0.735167045407469,1.02479491169682
"65","2020-05-22",0.465986379645305,0.720950257645806,1.02131536100024
"66","2020-05-23",0.470941336753684,0.739097026209974,1.05652544670388
"67","2020-05-24",0.544853606485051,0.842969591243506,1.1941708644427
"68","2020-05-25",0.524815807816436,0.823647814691601,1.17738922561501
"69","2020-05-26",0.23807126165094,0.456344519290592,0.731908142823261
"70","2020-05-27",0.24651728533918,0.495409715186369,0.814212914262608
"71","2020-05-28",0.144245176800834,0.366076716050818,0.670178037116033
"72","2020-05-29",0.0733099017703767,0.268964174780017,0.56444764536403
"73","2020-05-30",0.0401822164824874,0.226148388459329,0.536408657951709
"74","2020-05-31",0.0072967505058708,0.142255446701076,0.426159232771253
"75","2020-06-01",0.0649144404427273,0.365343113918565,0.866569117578304
"76","2020-06-02",0.171188559207176,0.628067811400936,1.31806177370704
"77","2020-06-03",0.178624259390354,0.655348395815634,1.37531275016004
"78","2020-06-04",0.190598413550242,0.699279957781039,1.46750743270026
"79","2020-06-05",0.205068492851725,0.752368733571726,1.57891942470559
"80","2020-06-06",0.702067117321659,1.6120853176531,2.82465153672612
"81","2020-06-07",0.717649741759652,1.52909146743838,2.58687230659218
