"","Date","0.05","Mean","0.95"
"1","2020-04-01",0.895556566765258,1.51402780834151,2.26435312546917
"2","2020-04-02",1.06904028095802,1.70433621343966,2.46032966729501
"3","2020-04-03",0.913908348852634,1.45701441045658,2.10330318129427
"4","2020-04-04",0.769833248366647,1.24887367337439,1.82223040395094
"5","2020-04-05",0.816666096115058,1.3019842438958,1.87950618918238
"6","2020-04-06",0.715766284534294,1.16116272055081,1.69425143505909
"7","2020-04-07",0.83171855951206,1.3053020960454,1.86590505874405
"8","2020-04-08",0.955908849721058,1.44237491665236,2.01061579756367
"9","2020-04-09",0.960457517278403,1.41872138568598,1.95012561862747
"10","2020-04-10",1.10925493979255,1.57150341229056,2.09979676692991
"11","2020-04-11",0.870964666214903,1.25267282342833,1.69122873230794
"12","2020-04-12",0.913194903867691,1.29374128167761,1.72865915483493
"13","2020-04-13",0.898382185240172,1.26401475952501,1.68087608668678
"14","2020-04-14",0.671454697420552,0.98243966829511,1.34187633556721
"15","2020-04-15",0.738508953420167,1.07101174802944,1.45413873174657
"16","2020-04-16",0.557744710147038,0.851727231349634,1.19653198038006
"17","2020-04-17",0.448442507602681,0.727492665398947,1.06148386486474
"18","2020-04-18",0.506667156108013,0.821948485297693,1.19930426297158
"19","2020-04-19",0.407161714333272,0.705631227004253,1.07064921846355
"20","2020-04-20",0.355935834974403,0.656053860018671,1.03034678561575
"21","2020-04-21",0.458773692846883,0.818042577124327,1.2614379579398
"22","2020-04-22",0.312121477612678,0.627250182943134,1.03089459849159
"23","2020-04-23",0.355237493967856,0.713897629807157,1.17330090999888
"24","2020-04-24",0.133839431732731,0.391825015460835,0.75951914723381
"25","2020-04-25",0.100315101292349,0.36804262160358,0.772373463222954
"26","2020-04-26",0.125345296659967,0.459875043678307,0.965092788949328
"27","2020-04-27",0.354395634432386,0.899413019645618,1.64655883762634
"28","2020-04-28",0.242912908312586,0.711145832158659,1.37849513095729
"29","2020-04-29",0.263893408885612,0.772567827567442,1.49755639487227
"30","2020-04-30",0.410971505951963,1.04299570097296,1.90941619871143
"31","2020-05-01",0.403487739715881,1.02400281241919,1.87464584536188
"32","2020-05-02",0.404565778544012,1.0267387438571,1.87965452545639
"33","2020-05-03",0.410788573200325,1.04253143989704,1.90856627419308
"34","2020-05-04",0.173249122031048,0.635627739406856,1.33392702254753
"35","2020-05-05",0.501604813235141,1.2730120123042,2.33050793515293
"36","2020-05-06",0.471377666804526,1.19629919079901,2.19006948090597
"37","2020-05-07",0.455309583402779,1.15552034927792,2.11541550055647
"38","2020-05-08",0.453169696005054,1.15008957530924,2.10547336198613
